category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Finance	2023-01-15	634	236	180	218	132.90618515014648	183.54434967041016	204.54946899414062	220.27765395771712	196.49022048711777	217.23212556447834
Finance	2023-01-16	3767	515	2177	1075	419.1819038391113	669.2190551757812	471.59903717041016	519.4558111418737	2080.5616772929206	1166.9824660038576
Finance	2023-01-17	3641	490	523	2628	248.270263671875	368.53548431396484	233.19424057006836	470.82916308997665	1165.7386444313452	2004.4321880713105
Finance	2023-01-18	1003	213	422	368	153.58734893798828	264.2494201660156	172.16322326660156	228.67605790693779	425.2295402288437	349.09441041201353
Finance	2023-01-19	2810	1422	857	531	377.7273744493723	523.9122122526169	318.3604209423065	1332.4068950606743	930.4671451337636	547.1259630122222
Finance	2023-01-20	2186	223	362	1601	123.65806579589844	195.85508728027344	142.48684692382812	252.21536297013517	552.6946344859898	1381.0899648102932
Finance	2023-01-21	674	190	244	240	156.28796458244324	210.59204864501953	188.12000405788422	189.01551595970523	248.96418201178312	236.02030309429392
Finance	2023-01-22	1472	577	506	389	305.9532995223999	433.0860347747803	285.9606475830078	505.20164607511833	570.970057008788	395.828293279279
Finance	2023-01-23	360	82	203	75	66.38542175292969	129.54612731933594	73.06841278076172	83.45507132564671	185.47665880899876	91.06826834147796
Finance	2023-01-24	1254	390	504	360	277.96858978271484	411.26141357421875	288.77000427246094	369.91868039860856	500.26083322707564	383.8204890447669
Finance	2023-01-25	2148	380	611	1157	281.80696868896484	454.7121353149414	389.4808578491211	371.1038430716144	717.4077782211825	1059.4883722411469
Finance	2023-01-26	2991	348	1683	960	266.3106880187988	374.1321487426758	264.55712890625	369.9471743006725	1417.283012338914	1203.769881340675
Finance	2023-01-27	693	180	278	235	149.5650978088379	216.5463104248047	208.88861083984375	174.81294713309035	265.6500900303945	252.53696137154475
Finance	2023-01-28	2605	849	690	1066	406.1674098968506	563.5662612915039	379.26636123657227	737.1052470813738	849.3674819683656	1018.5272846026346
