category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Tech	2023-01-28	33	12	18	3	11.775408	15.694111	5.53048	15.538181150332091	20.884327098727223	6.577492121607065
Tech	2023-01-29	261	111	109	41	96.12813	117.046364	47.82556	163.80646920087747	666.0529001643881	118.14062643656509
Tech	2023-01-30	23	9	10	4	8.968793	9.403475	4.6277328	8.968792589381337	9.403475396335123	4.627731922082603
Tech	2023-01-31	318	129	157	32	125.029076	145.23338	47.73763	165.11924943933263	168.9830021969974	51.897747489158064
Tech	2023-02-01	50	13	30	7	14.373232609999999	26.76819624999999	8.858571350000002	20.066035010000004	28.556180009999988	9.377784550000001
Tech	2023-02-02	298	102	151	45	101.41095433000004	140.31816732999997	56.27087815999999	110.54066536000005	163.0500113300001	71.40932331999998
Tech	2023-02-03	101	35	51	15	33.346363399999994	50.32253722000001	17.331099500000004	33.872744049999994	54.51648419000001	30.610771899999992
Tech	2023-02-04	28	7	16	5	7.619842229999999	14.551466820000002	5.8286904900000005	10.96455588	15.723366360000002	6.312077349999999
Tech	2023-02-05	104	37	61	6	35.95092738000001	54.15479273	13.894280220000004	39.267643750000005	61.17254770000002	14.559809000000003
Tech	2023-02-06	30	7	20	3	7.493620439999999	18.117618620000002	4.38876099	8.2721933	18.32853622	4.39927047
Tech	2023-02-07	38	6	32	0	7.328814930000002	25.894896509999995	4.77628866	7.328814930000002	25.894896509999995	4.77628866
Tech	2023-02-08	115	42	57	16	39.48800877999998	53.00502240000003	22.506968679999982	54.77142598000001	68.84148415999998	28.387089619999987
Tech	2023-02-09	139	53	72	14	53.01608462000001	64.68829726999998	21.295617979999996	66.60852509	71.44859621999998	22.942878160000006
Tech	2023-02-10	45	7	33	5	8.625119400000003	28.705023049999998	7.669857989999999	9.409212540000002	29.636444689999998	7.954343209999998
Tech	2023-02-11	62	15	35	12	15.0647636	31.579864999999995	15.355372400000002	15.0722659	31.998174559999992	16.929560600000006
Tech	2023-02-12	303	117	142	44	111.20272048999999	139.51795427000008	52.27932522000001	123.58547722999998	180.63966108	63.77486063000003
Tech	2023-02-13	82	26	41	15	25.52306289	38.691288230000005	17.78564861999999	26.995715029999996	41.80258782	19.20169668999999
Tech	2023-02-14	78	32	34	12	29.06780295	35.617104450000014	13.31509255	30.3366257	36.96118698000001	14.702187139999998
Tech	2023-02-15	39	19	14	6	16.572852509999997	15.613234610000003	6.813913169999998	16.572852509999997	15.613234610000003	6.813913169999998
Tech	2023-02-16	28	9	11	8	9.57856862	10.96008679	7.46134457	58.51006585	19.509886840000004	8.980046109999998
Tech	2023-02-17	85	39	37	9	34.55694731000002	37.311254090000006	13.131798820000004	59.516971189999964	43.73890706000002	13.744122480000001
Tech	2023-02-18	56	30	23	3	27.189976240000007	23.371942130000004	5.438081770000002	27.189976240000007	23.371942130000004	5.438081770000002
Tech	2023-02-19	111	41	59	11	37.808420819999995	55.59693069000001	17.594648270000008	38.51271615999998	55.881426430000005	17.60585727000001
Tech	2023-02-20	74	27	38	9	24.689999470000004	36.27960684	13.030394300000006	26.44143672	41.77131472	13.787249430000008
Tech	2023-02-21	95	31	56	8	31.75615042999999	50.59165292000002	12.652195760000001	32.06425910999999	53.753336410000024	24.182404410000004
Tech	2023-02-22	14	8	5	1	6.65813057	5.77897942	1.5628900399999999	6.7691104300000005	7.5175290200000005	1.71336048
Tech	2023-02-23	27	10	14	3	8.273517029999999	13.655664360000001	5.070818770000001	8.273517029999999	13.655664360000001	5.070818770000001
Tech	2023-02-24	117	49	56	12	44.505719840000026	56.383721529999995	16.11055838	48.99778157000003	60.33891128999999	16.663306749999997
Tech	2023-02-25	94	35	48	11	32.147375210000014	44.696617140000015	17.1560075	31.734921080000014	44.214747920000015	17.05033089
Tech	2023-02-26	91	36	40	15	32.40664721	39.851824549999996	18.741527590000004	36.05658364999999	44.839034119999994	21.104381450000005
Tech	2023-02-27	44	13	25	6	12.78797445	23.22410442	7.987921179999999	12.78797445	23.22410442	7.987921179999999
Tech	2023-02-28	122	42	70	10	40.82216933999999	63.53401866999999	17.643811529999997	43.20720956999999	66.74557688	24.047213040000006
Tech	2023-03-01	38	7	25	6	6.281437719999999	23.554208829999993	8.164353270000001	6.281437719999999	23.554208829999993	8.164353270000001
Tech	2023-03-02	205	66	108	31	64.64310703999996	101.95664259999998	38.40025108000001	70.61652129000001	116.28482615999997	42.09865275000001
Tech	2023-03-03	47	16	28	3	15.01875689	24.954890199999998	7.026352550000001	15.41337908	26.381784859999993	10.204835769999997
Tech	2023-03-04	173	58	84	31	58.064325810000014	80.31023422000001	34.625439670000006	60.646262160000006	85.49154377	37.86219360000001
Tech	2023-03-05	273	97	143	33	91.03262826	134.5242859699999	47.44308684000001	109.48645965000006	224.50019048000004	94.0133453
Tech	2023-03-06	119	40	66	13	37.89962015999999	58.66264067999999	22.437738000000003	45.069288199999995	61.135357639999974	23.795352700000002
Tech	2023-03-07	76	28	40	8	28.28232557000001	36.475011120000005	11.242663429999997	29.56486337000001	38.00117376	12.433962889999997
Tech	2023-03-08	160	58	80	22	54.63750379000001	74.88860657000004	30.473889270000004	74.24080416000004	92.27527485	34.4839205
Tech	2023-03-09	48	11	31	6	10.611705390000004	27.35586359	10.032431220000001	10.628866610000003	29.92022836	11.45090519
Tech	2023-03-10	101	38	57	6	36.24196842000001	51.76123031999999	12.99680105	36.75773575000001	52.978463949999984	13.26380001
Tech	2023-03-11	53	20	25	8	17.92193143	24.02571571	11.05235284	17.92193143	24.02571571	11.05235284
Tech	2023-03-12	93	29	56	8	29.385121449999996	50.34522816	13.269650749999998	30.189639089999996	50.62615588	14.184205369999999
Tech	2023-03-13	54	19	32	3	18.83554285	28.820040040000006	6.34441698	18.96728625	31.863303640000005	7.169410060000001
Tech	2023-03-14	306	117	143	46	107.87104472000007	138.13801969999997	59.990935699999966	122.23002970000003	169.91543871999986	83.85453239999997
Tech	2023-03-15	172	55	94	23	52.46441486	84.80228933999999	34.73329488999998	69.74476348	213.11729083000014	214.13793501999987
Tech	2023-03-16	305	117	148	40	107.23091213000001	143.40301102000015	54.36607611000004	119.78997468000006	162.7595133800001	83.45051013000005
Tech	2023-03-17	102	42	47	13	38.712110810000006	46.68054848000001	16.60734023	43.420793700000004	48.777558410000005	16.801647689999996
Tech	2023-03-18	258	85	134	39	84.90938110000002	121.86049159	51.23012823000001	94.49043232000005	129.29076559000003	53.218803570000006
Tech	2023-03-19	318	129	158	31	117.75483156999994	152.60519498999992	47.639974460000005	121.31081230999989	155.26038994999996	48.42879888
Tech	2023-03-20	261	93	132	36	88.58528941	124.98026580000007	47.434444889999995	205.38627001	144.92848810000007	61.68523496999997
Tech	2023-03-21	306	108	159	39	100.61162744999992	150.94525570000013	54.44311753000003	109.43175894999995	164.09536889000012	57.47287267000005
