Category	Ticker	Date	Open	Close	High	Low	AggrPercent
EVs	TSLA	2021-04-20	239.139999	239.66333	245.75	236.896667	0.2188
EVs	TSLA	2021-04-21	234.92334	248.039993	248.279999	232.666672	5.5834
EVs	TSLA	2021-04-22	247.166672	239.896667	251.256668	239.346664	-2.9413
EVs	TSLA	2021-04-23	239.933334	243.133331	245.786667	238.486664	1.3337
EVs	TSLA	2021-04-24	243.47	244.6	247.78	241.35	0.4641
EVs	TSLA	2021-04-25	245.24	245.33	248.77	242.78	0.0367
EVs	TSLA	2021-04-26	247.0	246.066666	249.766663	244.203339	-0.3779
EVs	TSLA	2021-04-27	239.320007	234.91333	241.333328	234.449997	-1.8413
EVs	TSLA	2021-04-28	232.136673	231.46666	236.166672	231.199997	-0.2886
EVs	TSLA	2021-04-29	233.169998	225.666672	234.083328	222.833328	-3.218
EVs	TSLA	2021-04-30	222.529999	236.479996	238.490005	222.046661	6.2688
EVs	TSLA	2021-05-01	228.57	232.39	236.91	224.44	1.6713
EVs	TSLA	2021-05-02	231.59	230.35	236.12	225.64	-0.5354
EVs	TSLA	2021-05-03	234.600006	228.300003	235.333328	226.833328	-2.6854
EVs	TSLA	2021-05-04	226.313339	224.53334	227.816666	219.233337	-0.7865
EVs	TSLA	2021-05-05	227.020004	223.646667	228.433334	222.446671	-1.4859
EVs	TSLA	2021-05-06	226.919998	221.179993	227.006668	216.666672	-2.5295
EVs	TSLA	2021-05-07	221.933334	224.123337	230.0	220.073334	0.9868
EVs	TSLA	2021-05-08	221.78	216.9	225.84	214.64	-2.2004
EVs	TSLA	2021-05-09	221.71	213.29	223.76	211.92	-3.7978
EVs	TSLA	2021-05-10	221.633331	209.679993	221.683334	209.203339	-5.3933
EVs	TSLA	2021-05-11	199.746674	205.733337	209.03334	198.53334	2.9971
EVs	TSLA	2021-05-12	200.830002	196.630005	206.803329	195.589996	-2.0913
EVs	TSLA	2021-05-13	200.513336	190.563339	202.153336	186.550003	-4.9623
EVs	TSLA	2021-05-14	194.470001	196.580002	197.623337	190.153336	1.085
EVs	TSLA	2021-05-15	193.16	194.43	197.1	188.61	0.6575
EVs	TSLA	2021-05-16	192.51	193.35	196.84	187.84	0.4363
EVs	TSLA	2021-05-17	191.850006	192.276672	196.57666	187.066666	0.2224
EVs	TSLA	2021-05-18	189.333328	192.623337	198.75	187.793335	1.7377
EVs	TSLA	2021-05-19	184.183334	187.820007	188.736664	182.32666	1.9745
EVs	TSLA	2021-05-20	191.666672	195.593338	196.28334	190.356674	2.0487
EVs	TSLA	2021-05-21	198.703339	193.626663	198.893326	193.333328	-2.5549
EVs	TSLA	2021-05-22	196.29	197.89	201.86	192.27	0.8151
EVs	TSLA	2021-05-23	195.08	200.02	203.34	191.74	2.5323
EVs	TSLA	2021-05-24	193.866669	202.146667	204.82666	191.21666	4.271
EVs	TSLA	2021-05-25	202.436661	201.563339	204.66333	198.570007	-0.4314
EVs	TSLA	2021-05-26	202.520004	206.376663	208.723328	200.5	1.9043
EVs	TSLA	2021-05-27	206.746674	210.28334	210.376663	205.403336	1.7106
EVs	TSLA	2021-05-28	209.5	208.406662	211.863327	207.460007	-0.5219
EVs	TSLA	2021-05-29	209.38	208.19	211.56	207.16	-0.5683
EVs	TSLA	2021-05-30	209.32	208.08	211.41	207.01	-0.5924
EVs	TSLA	2021-05-31	209.29	208.02	211.34	206.93	-0.6068
EVs	TSLA	2021-06-01	209.266663	207.96666	211.266663	206.850006	-0.6212
EVs	TSLA	2021-06-02	206.710007	201.706665	207.786667	199.713333	-2.4205
EVs	TSLA	2021-06-03	200.600006	190.946671	201.516663	190.406662	-4.8122
EVs	TSLA	2021-06-04	193.236664	199.683334	200.203339	192.399994	3.3362
EVs	TSLA	2021-06-05	195.26	200.7	201.77	193.35	2.786
EVs	TSLA	2021-06-06	196.27	201.21	202.55	193.82	2.5169
EVs	TSLA	2021-06-07	197.276672	201.710007	203.333328	194.293335	2.2473
EVs	TSLA	2021-06-08	207.669998	201.196671	207.696671	198.5	-3.1171
EVs	TSLA	2021-06-09	200.723328	199.593338	203.929993	199.210007	-0.563
EVs	TSLA	2021-06-10	201.293335	203.373337	205.529999	200.166672	1.0333
EVs	TSLA	2021-06-11	203.410004	203.296661	204.186661	200.506668	-0.0557
EVs	TSLA	2021-06-12	203.74	204.6	206.34	201.78	0.4221
EVs	TSLA	2021-06-13	203.91	205.25	207.42	202.42	0.6572
EVs	TSLA	2021-06-14	204.07666	205.896667	208.496674	203.059998	0.8918
EVs	TSLA	2021-06-15	205.563339	199.786667	205.596664	199.410004	-2.8102
EVs	TSLA	2021-06-16	199.179993	201.623337	202.833328	197.833328	1.2267
EVs	TSLA	2021-06-17	200.630005	205.53334	207.156662	200.446671	2.444
EVs	TSLA	2021-06-18	204.456665	207.770004	209.449997	203.933334	1.6206
EVs	TSLA	2021-06-19	206.31	207.36	209.96	203.45	0.5089
EVs	TSLA	2021-06-20	207.24	207.15	210.21	203.21	-0.0434
EVs	TSLA	2021-06-21	208.160004	206.943329	210.463333	202.960007	-0.5845
EVs	TSLA	2021-06-22	206.083328	207.903336	209.523331	205.166672	0.8831
EVs	TSLA	2021-06-23	210.666672	218.856674	219.066666	210.013336	3.8877
EVs	TSLA	2021-06-24	224.996674	226.606674	232.539993	222.536667	0.7156
EVs	TSLA	2021-06-25	229.860001	223.956665	231.270004	222.899994	-2.5682
EVs	TSLA	2021-06-26	226.87	226.76	231.42	223.17	-0.0485
EVs	TSLA	2021-06-27	225.38	228.17	231.49	223.31	1.2379
EVs	TSLA	2021-06-28	223.880005	229.573334	231.566666	223.440002	2.543
EVs	TSLA	2021-06-29	228.21666	226.919998	229.169998	225.296661	-0.5682
EVs	TSLA	2021-06-30	226.589996	226.566666	230.936661	226.046661	-0.0103
EVs	TSLA	2021-07-01	227.973328	225.973328	229.330002	224.266663	-0.8773
EVs	TSLA	2021-07-02	226.32666	226.300003	233.333328	224.419998	-0.0118
EVs	TSLA	2021-07-03	226.78	223.08	230.67	220.78	-1.6315
EVs	TSLA	2021-07-04	227.01	221.47	229.33	218.96	-2.4404
EVs	TSLA	2021-07-05	227.12	220.67	228.67	218.05	-2.8399
EVs	TSLA	2021-07-06	227.236664	219.860001	228.0	217.133331	-3.2462
EVs	TSLA	2021-07-07	221.42334	214.883331	221.899994	212.773331	-2.9536
EVs	TSLA	2021-07-08	209.456665	217.603333	218.143326	206.820007	3.8894
EVs	TSLA	2021-07-09	217.726669	218.983337	219.636673	214.896667	0.5772
EVs	TSLA	2021-07-10	219.23	223.78	224.36	217.81	2.0754
EVs	TSLA	2021-07-11	219.98	226.17	226.72	219.27	2.8139
EVs	TSLA	2021-07-12	220.733337	228.566666	229.080002	220.720001	3.5488
EVs	TSLA	2021-07-13	228.773331	222.846664	231.093338	222.100006	-2.5906
EVs	TSLA	2021-07-14	223.583328	217.793335	226.203339	217.613327	-2.5896
EVs	TSLA	2021-07-15	219.463333	216.866669	222.046661	212.626663	-1.1832
EVs	TSLA	2021-07-16	218.226669	214.740005	218.899994	214.066666	-1.5977
EVs	TSLA	2021-07-17	214.1	215.07	217.32	210.58	0.4531
EVs	TSLA	2021-07-18	212.03	215.24	216.53	208.84	1.5139
EVs	TSLA	2021-07-19	209.963333	215.406662	215.733337	207.096664	2.5925
EVs	TSLA	2021-07-20	217.330002	220.166672	220.796661	213.5	1.3052
EVs	TSLA	2021-07-21	219.869995	218.429993	221.619995	216.763336	-0.6549
EVs	TSLA	2021-07-22	218.813339	216.419998	220.723328	214.866669	-1.0938
EVs	TSLA	2021-07-23	215.453339	214.460007	216.266663	212.433334	-0.461
EVs	TSLA	2021-07-24	216.22	216.83	219.5	214.07	0.2821
EVs	TSLA	2021-07-25	216.61	218.02	221.12	214.89	0.6509
EVs	TSLA	2021-07-26	216.990005	219.206665	222.733337	215.703339	1.0215
EVs	TSLA	2021-07-27	221.133331	214.926666	222.166672	209.080002	-2.8068
EVs	TSLA	2021-07-28	215.666672	215.660004	218.323334	213.133331	-0.0031
EVs	TSLA	2021-07-29	216.596664	225.78334	227.896667	216.266663	4.2414
EVs	TSLA	2021-07-30	223.919998	229.066666	232.509995	223.0	2.2984
EVs	TSLA	2021-07-31	228.63	232.81	237.41	227.9	1.8283
EVs	TSLA	2021-08-01	230.98	234.68	239.86	230.35	1.6019
EVs	TSLA	2021-08-02	233.333328	236.556671	242.313339	232.800003	1.3814
EVs	TSLA	2021-08-03	239.666672	236.580002	240.883331	233.669998	-1.2879
EVs	TSLA	2021-08-04	237.0	236.973328	241.633331	236.309998	-0.0113
EVs	TSLA	2021-08-05	238.666672	238.210007	240.316666	237.136673	-0.1913
EVs	TSLA	2021-08-06	237.300003	233.03334	238.776672	232.543335	-1.798
EVs	TSLA	2021-08-07	237.01	235.48	239.23	233.79	-0.6455
EVs	TSLA	2021-08-08	236.87	236.7	239.45	234.42	-0.0718
EVs	TSLA	2021-08-09	236.723328	237.919998	239.676666	235.043335	0.5055
EVs	TSLA	2021-08-10	237.996674	236.66333	238.863327	233.960007	-0.5602
EVs	TSLA	2021-08-11	237.570007	235.940002	238.393326	234.736664	-0.6861
EVs	TSLA	2021-08-12	235.446671	240.75	240.933334	233.133331	2.2525
EVs	TSLA	2021-08-13	241.236664	239.056671	243.300003	238.113327	-0.9037
EVs	TSLA	2021-08-14	238.13	233.89	239.9	231.79	-1.7805
EVs	TSLA	2021-08-15	236.58	231.31	238.2	228.63	-2.2276
EVs	TSLA	2021-08-16	235.023331	228.723328	236.5	225.46666	-2.6806
EVs	TSLA	2021-08-17	224.220001	221.903336	224.860001	216.279999	-1.0332
EVs	TSLA	2021-08-18	223.25	229.66333	231.92334	223.116669	2.8727
EVs	TSLA	2021-08-19	226.070007	224.490005	228.850006	222.529999	-0.6989
EVs	TSLA	2021-08-20	227.616669	226.753326	230.710007	224.566666	-0.3793
EVs	TSLA	2021-08-21	228.05	231.09	234.04	225.74	1.333
EVs	TSLA	2021-08-22	228.26	233.26	235.71	226.33	2.1905
EVs	TSLA	2021-08-23	228.479996	235.433334	237.376663	226.916672	3.0433
EVs	TSLA	2021-08-24	236.893326	236.16333	238.406662	234.213333	-0.3082
EVs	TSLA	2021-08-25	235.676666	237.066666	238.990005	234.666672	0.5898
EVs	TSLA	2021-08-26	236.103333	233.720001	238.46666	232.539993	-1.0094
EVs	TSLA	2021-08-27	235.0	237.306671	238.333328	234.03334	0.9816
EVs	TSLA	2021-08-28	236.62	240.47	241.0	235.81	1.6271
EVs	TSLA	2021-08-29	237.43	242.05	242.33	236.69	1.9458
EVs	TSLA	2021-08-30	238.240005	243.636673	243.666672	237.57666	2.2652
EVs	TSLA	2021-08-31	244.333328	245.240005	246.796661	242.146667	0.3711
EVs	TSLA	2021-09-01	244.693329	244.696671	247.330002	243.756668	0.0014
EVs	TSLA	2021-09-02	244.833328	244.130005	246.990005	243.513336	-0.2873
EVs	TSLA	2021-09-03	244.083328	244.523331	244.666672	241.399994	0.1803
EVs	TSLA	2021-09-04	245.38	247.75	249.03	243.91	0.9658
EVs	TSLA	2021-09-05	246.02	249.36	251.21	245.16	1.3576
EVs	TSLA	2021-09-06	246.34	250.17	252.3	245.79	1.5548
EVs	TSLA	2021-09-07	246.666672	250.973328	253.399994	246.419998	1.7459
EVs	TSLA	2021-09-08	253.860001	251.289993	254.816666	246.92334	-1.0124
EVs	TSLA	2021-09-09	251.136673	251.619995	254.03334	250.543335	0.1925
EVs	TSLA	2021-09-10	253.199997	245.42334	254.203339	244.839996	-3.0713
EVs	TSLA	2021-09-11	249.97	246.55	251.23	240.56	-1.3682
EVs	TSLA	2021-09-12	248.35	247.11	249.74	238.42	-0.4993
EVs	TSLA	2021-09-13	246.736664	247.666672	248.259995	236.28334	0.3769
EVs	TSLA	2021-09-14	247.523331	248.16333	251.490005	245.46666	0.2586
EVs	TSLA	2021-09-15	248.333328	251.943329	252.286667	246.119995	1.4537
EVs	TSLA	2021-09-16	250.943329	252.330002	252.970001	249.203339	0.5526
EVs	TSLA	2021-09-17	252.383331	253.16333	253.679993	250.0	0.3091
EVs	TSLA	2021-09-18	248.62	248.28	250.51	244.77	-0.1368
EVs	TSLA	2021-09-19	246.74	245.83	248.92	242.15	-0.3688
EVs	TSLA	2021-09-20	244.853333	243.389999	247.333328	239.539993	-0.5976
EVs	TSLA	2021-09-21	244.929993	246.460007	248.246674	243.479996	0.6247
EVs	TSLA	2021-09-22	247.843338	250.646667	251.223328	246.373337	1.1311
EVs	TSLA	2021-09-23	251.666672	251.213333	252.733337	249.306671	-0.1801
EVs	TSLA	2021-09-24	248.630005	258.130005	258.266663	248.186661	3.8209
EVs	TSLA	2021-09-25	253.17	260.96	262.3	252.31	3.077
EVs	TSLA	2021-09-26	255.44	262.37	264.32	254.37	2.713
EVs	TSLA	2021-09-27	257.706665	263.786682	266.333344	256.436676	2.3593
EVs	TSLA	2021-09-28	262.399994	259.186676	265.213318	255.393326	-1.2246
EVs	TSLA	2021-09-29	259.933319	260.436676	264.5	256.893341	0.1936
EVs	TSLA	2021-09-30	260.333344	258.493347	263.043335	258.333344	-0.7068
EVs	TSLA	2021-10-01	259.466675	258.406677	260.26001	254.529999	-0.4085
EVs	TSLA	2021-10-02	262.48	259.46	264.62	256.62	-1.1506
EVs	TSLA	2021-10-03	263.99	259.99	266.8	257.66	-1.5152
EVs	TSLA	2021-10-04	265.5	260.51001	268.98999	258.706665	-1.8795
EVs	TSLA	2021-10-05	261.600006	260.196655	265.769989	258.066681	-0.5364
EVs	TSLA	2021-10-06	258.733337	260.916656	262.220001	257.73999	0.8438
EVs	TSLA	2021-10-07	261.820007	264.536682	268.333344	261.126678	1.0376
EVs	TSLA	2021-10-08	265.40332	261.829987	265.459991	260.303345	-1.3464
EVs	TSLA	2021-10-09	263.98	262.9	266.27	261.07	-0.4091
EVs	TSLA	2021-10-10	263.26	263.44	266.67	261.45	0.0684
EVs	TSLA	2021-10-11	262.549988	263.980011	267.079987	261.833344	0.5447
EVs	TSLA	2021-10-12	266.976654	268.573334	270.773346	265.523346	0.5981
EVs	TSLA	2021-10-13	270.156677	270.359985	271.803345	268.593323	0.0753
EVs	TSLA	2021-10-14	271.829987	272.773346	273.416656	271.116669	0.347
EVs	TSLA	2021-10-15	274.579987	281.01001	281.070007	274.116669	2.3418
EVs	TSLA	2021-10-16	279.25	285.52	286.41	278.97	2.2453
EVs	TSLA	2021-10-17	281.59	287.78	289.08	281.4	2.1982
EVs	TSLA	2021-10-18	283.929993	290.036682	291.753326	283.823334	2.1508
EVs	TSLA	2021-10-19	292.51001	288.089996	292.649994	287.503326	-1.5111
EVs	TSLA	2021-10-20	288.450012	288.600006	289.829987	285.793335	0.052
EVs	TSLA	2021-10-21	285.333344	298.0	300.0	285.166656	4.4392
EVs	TSLA	2021-10-22	298.5	303.226654	303.333344	296.986664	1.5835
EVs	TSLA	2021-10-23	307.67	322.42	325.84	305.86	4.7941
EVs	TSLA	2021-10-24	312.26	332.02	337.09	310.3	6.3281
EVs	TSLA	2021-10-25	316.843323	341.619995	348.339996	314.733337	7.8198
EVs	TSLA	2021-10-26	341.563324	339.476654	364.980011	333.813324	-0.6109
EVs	TSLA	2021-10-27	346.553345	345.953339	356.959991	343.593323	-0.1731
EVs	TSLA	2021-10-28	356.103333	359.013336	360.333344	351.399994	0.8172
EVs	TSLA	2021-10-29	360.619995	371.333344	371.736664	357.736664	2.9708
EVs	TSLA	2021-10-30	371.14	387.1	387.49	365.31	4.3003
EVs	TSLA	2021-10-31	376.4	394.98	395.37	369.1	4.9362
EVs	TSLA	2021-11-01	381.666656	402.863342	403.25	372.886658	5.5537
EVs	TSLA	2021-11-02	386.453339	390.666656	402.863342	382.0	1.0903
EVs	TSLA	2021-11-03	392.443329	404.619995	405.130005	384.206665	3.1028
EVs	TSLA	2021-11-04	411.470001	409.970001	414.496674	405.666656	-0.3645
EVs	TSLA	2021-11-05	409.333344	407.363342	413.290009	402.666656	-0.4813
EVs	TSLA	2021-11-06	396.3	397.51	406.15	390.17	0.3053
EVs	TSLA	2021-11-07	389.78	392.58	402.57	383.92	0.7184
EVs	TSLA	2021-11-08	383.263336	387.646667	399.0	377.666656	1.1437
EVs	TSLA	2021-11-09	391.200012	341.166656	391.5	337.17334	-12.7897
EVs	TSLA	2021-11-10	336.803345	355.983337	359.366669	329.103333	5.6947
EVs	TSLA	2021-11-11	367.589996	354.503326	368.323334	351.559998	-3.5601
EVs	TSLA	2021-11-12	349.166656	344.473328	351.5	339.733337	-1.3442
EVs	TSLA	2021-11-13	344.19	341.13	347.75	332.97	-0.889
EVs	TSLA	2021-11-14	341.7	339.46	345.87	329.59	-0.6555
EVs	TSLA	2021-11-15	339.209991	337.796661	343.993347	326.200012	-0.4167
EVs	TSLA	2021-11-16	334.436676	351.57666	352.399994	334.059998	5.125
EVs	TSLA	2021-11-17	354.503326	363.003326	373.213318	351.833344	2.3977
EVs	TSLA	2021-11-18	368.850006	365.459991	370.666656	358.339996	-0.9191
EVs	TSLA	2021-11-19	366.290009	379.019989	379.573334	364.233337	3.4754
EVs	TSLA	2021-11-20	376.87	382.32	390.11	370.85	1.4461
EVs	TSLA	2021-11-21	382.16	383.97	395.38	374.16	0.4736
EVs	TSLA	2021-11-22	387.443329	385.623322	400.649994	377.476654	-0.4697
EVs	TSLA	2021-11-23	389.170013	369.676666	393.5	354.233337	-5.009
EVs	TSLA	2021-11-24	360.130005	372.0	377.589996	354.0	3.296
EVs	TSLA	2021-11-25	363.31	366.32	373.59	357.17	0.8285
EVs	TSLA	2021-11-26	366.48999	360.640015	369.593323	360.333344	-1.5962
EVs	TSLA	2021-11-27	366.74	369.82	375.24	363.53	0.8398
EVs	TSLA	2021-11-28	366.87	374.41	378.07	365.13	2.0552
EVs	TSLA	2021-11-29	366.996674	378.996674	380.890015	366.730011	3.2698
EVs	TSLA	2021-11-30	381.456665	381.58667	389.333344	372.666656	0.0341
EVs	TSLA	2021-12-01	386.899994	365.0	390.946655	363.58667	-5.6604
EVs	TSLA	2021-12-02	366.353333	361.533325	371.0	352.216675	-1.3157
EVs	TSLA	2021-12-03	361.59668	338.323334	363.526672	333.40332	-6.4363
EVs	TSLA	2021-12-04	347.72	337.33	352.04	325.12	-2.988
EVs	TSLA	2021-12-05	340.78	336.83	346.29	320.98	-1.1591
EVs	TSLA	2021-12-06	333.83667	336.33667	340.546661	316.833344	0.7489
EVs	TSLA	2021-12-07	348.066681	350.583344	352.556671	342.269989	0.723
EVs	TSLA	2021-12-08	350.90332	356.320007	357.459991	344.333344	1.5436
EVs	TSLA	2021-12-09	353.546661	334.600006	354.16333	334.119995	-5.359
EVs	TSLA	2021-12-10	336.25	339.01001	340.32666	327.51001	0.8208
EVs	TSLA	2021-12-11	334.97	330.57	337.66	322.33	-1.3136
EVs	TSLA	2021-12-12	334.33	326.35	336.33	319.74	-2.3869
EVs	TSLA	2021-12-13	333.696655	322.136658	335.0	317.140015	-3.4642
EVs	TSLA	2021-12-14	315.0	319.503326	322.136658	310.0	1.4296
EVs	TSLA	2021-12-15	317.736664	325.329987	326.25	309.416656	2.3898
EVs	TSLA	2021-12-16	331.5	308.973328	331.660004	307.283325	-6.7954
EVs	TSLA	2021-12-17	304.92334	310.856659	320.220001	303.013336	1.9458
EVs	TSLA	2021-12-18	304.25	305.42	313.73	300.4	0.3846
EVs	TSLA	2021-12-19	303.91	302.7	310.48	299.1	-0.3981
EVs	TSLA	2021-12-20	303.566681	299.980011	307.230011	297.796661	-1.1815
EVs	TSLA	2021-12-21	305.623322	312.843323	313.166656	295.373322	2.3624
EVs	TSLA	2021-12-22	321.886658	336.290009	338.553345	319.016663	4.4747
EVs	TSLA	2021-12-23	335.600006	355.666656	357.660004	332.519989	5.9793
EVs	TSLA	2021-12-24	346.75	360.16	365.0	344.71	3.8673
EVs	TSLA	2021-12-25	352.32	362.4	368.67	350.81	2.861
EVs	TSLA	2021-12-26	355.11	363.52	370.5	353.86	2.3683
EVs	TSLA	2021-12-27	357.890015	364.646667	372.333344	356.906677	1.8879
EVs	TSLA	2021-12-28	369.829987	362.823334	373.0	359.473328	-1.8946
EVs	TSLA	2021-12-29	366.213318	362.063324	368.0	354.713318	-1.1332
EVs	TSLA	2021-12-30	353.776672	356.779999	365.183319	351.049988	0.8489
EVs	TSLA	2021-12-31	357.813324	352.26001	360.666656	351.529999	-1.552
EVs	TSLA	2022-01-01	370.2	376.09	380.51	365.1	1.591
EVs	TSLA	2022-01-02	376.39	388.01	390.43	371.89	3.0872
EVs	TSLA	2022-01-03	382.583344	399.926666	400.356659	378.679993	4.5332
EVs	TSLA	2022-01-04	396.516663	383.196655	402.666656	374.350006	-3.3593
EVs	TSLA	2022-01-05	382.216675	362.706665	390.113342	360.33667	-5.1044
EVs	TSLA	2022-01-06	359.0	354.899994	362.666656	340.166656	-1.1421
EVs	TSLA	2022-01-07	360.123322	342.320007	360.309998	336.666656	-4.9437
EVs	TSLA	2022-01-08	346.73	347.51	356.67	331.67	0.225
EVs	TSLA	2022-01-09	340.03	350.11	354.85	329.17	2.9644
EVs	TSLA	2022-01-10	333.333344	352.706665	353.033325	326.666656	5.812
EVs	TSLA	2022-01-11	351.223328	354.799988	358.616669	346.273346	1.0183
EVs	TSLA	2022-01-12	359.616669	368.73999	371.613342	357.529999	2.537
EVs	TSLA	2022-01-13	369.690002	343.853333	371.866669	342.179993	-6.9887
EVs	TSLA	2022-01-14	339.959991	349.869995	350.666656	337.793335	2.9151
EVs	TSLA	2022-01-15	341.08	346.69	353.8	338.24	1.6448
EVs	TSLA	2022-01-16	341.64	345.1	355.36	338.46	1.0128
EVs	TSLA	2022-01-17	341.92	344.3	356.14	338.57	0.6961
EVs	TSLA	2022-01-18	342.203339	343.503326	356.929993	338.686676	0.3799
EVs	TSLA	2022-01-19	347.236664	331.883331	351.556671	331.666656	-4.4216
EVs	TSLA	2022-01-20	336.57666	332.089996	347.220001	331.333344	-1.333
EVs	TSLA	2022-01-21	332.113342	314.633331	334.850006	313.5	-5.2633
EVs	TSLA	2022-01-22	316.85	312.32	323.01	298.66	-1.4297
EVs	TSLA	2022-01-23	309.22	311.16	317.09	291.24	0.6274
EVs	TSLA	2022-01-24	301.58667	310.0	311.170013	283.823334	2.7897
EVs	TSLA	2022-01-25	304.733337	306.133331	317.08667	301.070007	0.4594
EVs	TSLA	2022-01-26	317.476654	312.470001	329.230011	302.0	-1.577
EVs	TSLA	2022-01-27	311.119995	276.366669	311.796661	276.333344	-11.1704
EVs	TSLA	2022-01-28	277.186676	282.116669	285.833344	264.003326	1.7786
EVs	TSLA	2022-01-29	284.04	297.18	299.25	275.68	4.6261
EVs	TSLA	2022-01-30	287.47	304.71	305.96	281.52	5.9971
EVs	TSLA	2022-01-31	290.90332	312.23999	312.66333	287.350006	7.3346
EVs	TSLA	2022-02-01	311.736664	310.416656	314.566681	301.666656	-0.4234
EVs	TSLA	2022-02-02	309.393341	301.886658	310.5	296.470001	-2.4263
EVs	TSLA	2022-02-03	294.0	297.046661	312.333344	293.506653	1.0363
EVs	TSLA	2022-02-04	299.073334	307.773346	312.166656	293.723328	2.909
EVs	TSLA	2022-02-05	303.5	305.11	314.04	297.31	0.5305
EVs	TSLA	2022-02-06	305.71	303.78	314.98	299.11	-0.6313
EVs	TSLA	2022-02-07	307.929993	302.446655	315.92334	300.90332	-1.7807
EVs	TSLA	2022-02-08	301.843323	307.333344	308.763336	298.266663	1.8188
EVs	TSLA	2022-02-09	311.666656	310.666656	315.42334	306.666656	-0.3209
EVs	TSLA	2022-02-10	302.790009	301.516663	314.603333	298.899994	-0.4205
EVs	TSLA	2022-02-11	303.209991	286.666656	305.320007	283.566681	-5.4561
EVs	TSLA	2022-02-12	295.2	289.29	302.47	283.98	-2.002
EVs	TSLA	2022-02-13	291.2	290.61	301.05	284.18	-0.2026
EVs	TSLA	2022-02-14	287.190002	291.920013	299.626678	284.383331	1.647
EVs	TSLA	2022-02-15	300.0	307.476654	307.666656	297.793335	2.4922
EVs	TSLA	2022-02-16	304.683319	307.796661	308.809998	300.40332	1.0218
EVs	TSLA	2022-02-17	304.420013	292.116669	306.166656	291.366669	-4.0416
EVs	TSLA	2022-02-18	295.333344	285.660004	295.623322	279.203339	-3.2754
EVs	TSLA	2022-02-19	286.69	279.75	290.6	273.12	-2.4207
EVs	TSLA	2022-02-20	282.37	276.8	288.09	270.08	-1.9726
EVs	TSLA	2022-02-21	280.21	275.32	286.83	268.56	-1.7451
EVs	TSLA	2022-02-22	278.043335	273.843323	285.57666	267.033325	-1.5106
EVs	TSLA	2022-02-23	276.809998	254.679993	278.433319	253.520004	-7.9947
EVs	TSLA	2022-02-24	233.463333	266.92334	267.493347	233.333328	14.332
EVs	TSLA	2022-02-25	269.743347	269.956665	273.166656	260.799988	0.0791
EVs	TSLA	2022-02-26	270.71	280.05	282.73	266.18	3.4502
EVs	TSLA	2022-02-27	271.19	285.1	287.51	268.88	5.1292
EVs	TSLA	2022-02-28	271.670013	290.143341	292.286682	271.570007	6.7999
EVs	TSLA	2022-03-01	289.893341	288.123322	296.626678	284.593323	-0.6106
EVs	TSLA	2022-03-02	290.709991	293.296661	295.493347	281.42334	0.8898
EVs	TSLA	2022-03-03	292.92334	279.763336	295.480011	277.533325	-4.4926
EVs	TSLA	2022-03-04	283.033325	279.429993	285.216675	275.053345	-1.2731
EVs	TSLA	2022-03-05	284.23	273.81	286.96	271.62	-3.666
EVs	TSLA	2022-03-06	284.83	271.0	287.84	269.91	-4.8555
EVs	TSLA	2022-03-07	285.433319	268.193329	288.713318	268.190002	-6.0399
EVs	TSLA	2022-03-08	265.176666	274.799988	283.329987	260.723328	3.629
EVs	TSLA	2022-03-09	279.82666	286.323334	286.853333	277.33667	2.3217
EVs	TSLA	2022-03-10	283.816681	279.433319	284.816681	270.119995	-1.5444
EVs	TSLA	2022-03-11	280.066681	265.116669	281.266663	264.589996	-5.338
EVs	TSLA	2022-03-12	270.14	260.29	274.08	258.3	-3.6463
EVs	TSLA	2022-03-13	265.17	257.87	270.49	255.16	-2.753
EVs	TSLA	2022-03-14	260.203339	255.456665	266.899994	252.013336	-1.8242
EVs	TSLA	2022-03-15	258.42334	267.296661	268.523346	252.190002	3.4336
EVs	TSLA	2022-03-16	269.666656	280.07666	280.666656	267.420013	3.8603
EVs	TSLA	2022-03-17	276.996674	290.533325	291.666656	275.23999	4.8869
EVs	TSLA	2022-03-18	291.496674	301.796661	302.616669	289.130005	3.5335
EVs	TSLA	2022-03-19	298.25	304.43	308.45	295.75	2.0721
EVs	TSLA	2022-03-20	301.62	305.74	311.37	299.06	1.366
EVs	TSLA	2022-03-21	304.993347	307.053345	314.283325	302.363342	0.6754
EVs	TSLA	2022-03-22	310.0	331.32666	332.619995	307.25	6.8796
EVs	TSLA	2022-03-23	326.646667	333.036682	346.899994	325.466675	1.9562
EVs	TSLA	2022-03-24	336.57666	337.973328	341.496674	329.600006	0.415
EVs	TSLA	2022-03-25	336.0	336.880005	340.600006	332.440002	0.2619
EVs	TSLA	2022-03-26	345.52	350.41	353.28	341.82	1.4153
EVs	TSLA	2022-03-27	350.28	357.18	359.62	346.51	1.9699
EVs	TSLA	2022-03-28	355.033325	363.946655	365.959991	351.200012	2.5106
EVs	TSLA	2022-03-29	369.329987	366.523346	371.589996	357.703339	-0.7599
EVs	TSLA	2022-03-30	363.723328	364.66333	371.316681	361.333344	0.2584
EVs	TSLA	2022-03-31	364.856659	359.200012	367.713318	358.880005	-1.5504
EVs	TSLA	2022-04-01	360.383331	361.529999	364.916656	355.546661	0.3182
EVs	TSLA	2022-04-02	361.76	371.67	374.11	356.53	2.7394
EVs	TSLA	2022-04-03	362.44	376.74	378.71	357.02	3.9455
